Humidity,Temp,LightValue,LightVoltage

35.70000076293945,24.200000762939453,4412,0.5513918271431624
33.79999923706055,24.0,4412,0.5458916592913602
,,4359,0.5513918271431624
33.79999923706055,24.0,4365,0.5523918576616719
